Carbon concentration (weight%),Silicon concentration (weight%),Manganese concentration (weight%),Sulphur concentration (weight%),Phosphorus concentration (weight%),Nickel concentration (weight%),Chromium concentration (weight%),Molybdenum concentration (weight%),Vanadium concentration (weight%),Copper concentration (weight%),Cobalt concentration (weight%),Tungsten concentration (weight%),Oxygen concentration (weight%),Titanium concentration (weight%),Nitrogen concentration (weight%),Aluminium concentration (weight%),Boron concentration (weight%),Niobium concentration (weight%),Tin concentration (weight%),Arsenic concentration (weight%),Antimony concentration (weight%),Heat input (kJmm-1),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),Hardness (kgmm-2),50 % FATT,Primary ferrite in microstructure (%),Ferrite with second phase (%),Acicular ferrite (%),Martensite (%),Ferrite with carbide aggregate (%),Electrode positive or negative_+,Electrode positive or negative_-,Electrode positive or negative_0,Type of weld_FCA,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA,Puissance (W)
0.8153119614309132,1.0800687884761295,1.7726225368323953,0.9341205612407403,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.5144985292213843,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.3897233557825519,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.2333227653059855,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,10.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4088563065646396
0.8153119614309132,1.0800687884761295,1.7726225368323953,0.9341205612407403,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.5144985292213843,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.3897233557825519,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.2333227653059855,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,17.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4088563065646396
0.8153119614309132,1.0800687884761295,1.7726225368323953,0.9341205612407403,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.5144985292213843,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.3897233557825519,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.2333227653059855,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,32.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4088563065646396
0.8153119614309132,1.0800687884761295,1.7726225368323953,0.9341205612407403,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.5144985292213843,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.3897233557825519,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.2333227653059855,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,41.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.4088563065646396
-0.06368496403053563,-1.4995182058064584,-0.9497403201274707,0.4880639186454863,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13616116995171954,1.0577534429311333,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,352.0,459.0,36.0,72.0,,,115.59478489347322,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.06368496403053563,-1.4995182058064584,-0.9497403201274707,0.4880639186454863,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13616116995171954,1.0577534429311333,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,95.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.06368496403053563,-1.4995182058064584,-0.9497403201274707,0.4880639186454863,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13616116995171954,1.0577534429311333,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,139.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.06368496403053563,-1.4995182058064584,-0.9497403201274707,0.4880639186454863,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13616116995171954,1.0577534429311333,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,148.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.06368496403053563,-1.4995182058064584,-0.9497403201274707,0.4880639186454863,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13616116995171954,1.0577534429311333,-0.0552990427493049,-0.060795226756547104,0.34592259628675454,-0.5480017419587789,0.008094800020493936,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,150.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.27117100757382606,-1.3216156544766249,-1.1853294135182284,0.39885259012643565,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13347564790099053,0.7689653386387935,-0.0552990427493049,-0.060795226756547104,0.19700001400104356,-0.5480017419587789,0.2719584470973678,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,349.0,456.0,36.0,72.0,,,115.59478489347322,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.27117100757382606,-1.3216156544766249,-1.1853294135182284,0.39885259012643565,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13347564790099053,0.7689653386387935,-0.0552990427493049,-0.060795226756547104,0.19700001400104356,-0.5480017419587789,0.2719584470973678,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,67.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.27117100757382606,-1.3216156544766249,-1.1853294135182284,0.39885259012643565,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13347564790099053,0.7689653386387935,-0.0552990427493049,-0.060795226756547104,0.19700001400104356,-0.5480017419587789,0.2719584470973678,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-50.0,117.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.27117100757382606,-1.3216156544766249,-1.1853294135182284,0.39885259012643565,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13347564790099053,0.7689653386387935,-0.0552990427493049,-0.060795226756547104,0.19700001400104356,-0.5480017419587789,0.2719584470973678,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,134.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.27117100757382606,-1.3216156544766249,-1.1853294135182284,0.39885259012643565,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.13347564790099053,0.7689653386387935,-0.0552990427493049,-0.060795226756547104,0.19700001400104356,-0.5480017419587789,0.2719584470973678,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,155.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.23111294983271588,-1.4995182058064584,-0.08591364436135941,0.30964126160738475,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.1400590266565069,-0.5480017419587789,0.2614039012142929,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,350.0,462.0,24.0,76.0,,,114.792043331713,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.23111294983271588,-1.4995182058064584,-0.08591364436135941,0.30964126160738475,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.1400590266565069,-0.5480017419587789,0.2614039012142929,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,110.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.23111294983271588,-1.4995182058064584,-0.08591364436135941,0.30964126160738475,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.1400590266565069,-0.5480017419587789,0.2614039012142929,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,145.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.23111294983271588,-1.4995182058064584,-0.08591364436135941,0.30964126160738475,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.1400590266565069,-0.5480017419587789,0.2614039012142929,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,168.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
-0.23111294983271588,-1.4995182058064584,-0.08591364436135941,0.30964126160738475,0.36027623655509566,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,0.9614907415003533,-0.0552990427493049,-0.060795226756547104,0.1400590266565069,-0.5480017419587789,0.2614039012142929,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,180.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.4431669081890908,-1.4995182058064584,-0.29532617181981025,0.22042993308833406,0.25803400004913857,-0.31815521608147473,-0.42745181015783823,-0.4900651995287289,-0.12004803764734552,0.8652280400695733,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,-0.05523247527795576,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,376.0,484.0,32.0,74.0,,,123.62220051107552,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.4431669081890908,-1.4995182058064584,-0.29532617181981025,0.22042993308833406,0.25803400004913857,-0.31815521608147473,-0.42745181015783823,-0.4900651995287289,-0.12004803764734552,0.8652280400695733,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,-0.05523247527795576,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,15.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.4431669081890908,-1.4995182058064584,-0.29532617181981025,0.22042993308833406,0.25803400004913857,-0.31815521608147473,-0.42745181015783823,-0.4900651995287289,-0.12004803764734552,0.8652280400695733,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,-0.05523247527795576,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,22.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.4431669081890908,-1.4995182058064584,-0.29532617181981025,0.22042993308833406,0.25803400004913857,-0.31815521608147473,-0.42745181015783823,-0.4900651995287289,-0.12004803764734552,0.8652280400695733,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,-0.05523247527795576,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,134.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.4431669081890908,-1.4995182058064584,-0.29532617181981025,0.22042993308833406,0.25803400004913857,-0.31815521608147473,-0.42745181015783823,-0.4900651995287289,-0.12004803764734552,0.8652280400695733,-0.0552990427493049,-0.060795226756547104,0.07435788741281084,-0.5480017419587789,-0.05523247527795576,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,138.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.9408829507825488,-1.3216156544766249,0.22820514682631773,0.666486575683588,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5390683082482466,-0.12004803764734552,0.7208339879234035,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,-0.5480017419587789,-0.23465975529022987,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,359.0,503.0,28.0,72.0,,,123.62220051107552,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.9408829507825488,-1.3216156544766249,0.22820514682631773,0.666486575683588,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5390683082482466,-0.12004803764734552,0.7208339879234035,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,-0.5480017419587789,-0.23465975529022987,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,59.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.9408829507825488,-1.3216156544766249,0.22820514682631773,0.666486575683588,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5390683082482466,-0.12004803764734552,0.7208339879234035,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,-0.5480017419587789,-0.23465975529022987,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,95.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.9408829507825488,-1.3216156544766249,0.22820514682631773,0.666486575683588,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5390683082482466,-0.12004803764734552,0.7208339879234035,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,-0.5480017419587789,-0.23465975529022987,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,128.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.9408829507825488,-1.3216156544766249,0.22820514682631773,0.666486575683588,0.20691288179616021,-0.31815521608147473,-0.42745181015783823,-0.5390683082482466,-0.12004803764734552,0.7208339879234035,-0.0552990427493049,-0.060795226756547104,0.004276672219535222,-0.5480017419587789,-0.23465975529022987,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,144.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.0245969436836393,-0.787908000487124,1.8511522346293146,0.5772752471645372,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,-0.04926762352283553,-0.0552990427493049,-0.060795226756547104,-0.47315160628465575,-0.5480017419587789,-0.0974506588102555,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,376.0,553.0,33.0,70.0,,,136.46606549923922,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.0245969436836393,-0.787908000487124,1.8511522346293146,0.5772752471645372,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,-0.04926762352283553,-0.0552990427493049,-0.060795226756547104,-0.47315160628465575,-0.5480017419587789,-0.0974506588102555,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,30.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.0245969436836393,-0.787908000487124,1.8511522346293146,0.5772752471645372,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,-0.04926762352283553,-0.0552990427493049,-0.060795226756547104,-0.47315160628465575,-0.5480017419587789,-0.0974506588102555,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,78.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.0245969436836393,-0.787908000487124,1.8511522346293146,0.5772752471645372,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,-0.04926762352283553,-0.0552990427493049,-0.060795226756547104,-0.47315160628465575,-0.5480017419587789,-0.0974506588102555,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,91.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.0245969436836393,-0.787908000487124,1.8511522346293146,0.5772752471645372,0.15579176354318167,-0.31815521608147473,-0.42745181015783823,-0.5145667538884877,-0.12004803764734552,-0.04926762352283553,-0.0552990427493049,-0.060795226756547104,-0.47315160628465575,-0.5480017419587789,-0.0974506588102555,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,122.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.8571689578814584,-1.766372032801209,-1.237682545382841,0.7556979042026386,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.4899969748616254,-0.12004803764734552,0.383914532915674,-0.0552990427493049,-0.060795226756547104,0.1619594064044056,-0.5480017419587789,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,353.0,491.0,32.0,67.0,,,126.03042519635622,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.8571689578814584,-1.766372032801209,-1.237682545382841,0.7556979042026386,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.4899969748616254,-0.12004803764734552,0.383914532915674,-0.0552990427493049,-0.060795226756547104,0.1619594064044056,-0.5480017419587789,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,14.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.8571689578814584,-1.766372032801209,-1.237682545382841,0.7556979042026386,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.4899969748616254,-0.12004803764734552,0.383914532915674,-0.0552990427493049,-0.060795226756547104,0.1619594064044056,-0.5480017419587789,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-40.0,72.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.8571689578814584,-1.766372032801209,-1.237682545382841,0.7556979042026386,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.4899969748616254,-0.12004803764734552,0.383914532915674,-0.0552990427493049,-0.060795226756547104,0.1619594064044056,-0.5480017419587789,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,111.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.8571689578814584,-1.766372032801209,-1.237682545382841,0.7556979042026386,0.4625184730610526,-0.31815521608147473,-0.42745181015783823,0.4899969748616254,-0.12004803764734552,0.383914532915674,-0.0552990427493049,-0.060795226756547104,0.1619594064044056,-0.5480017419587789,-0.02356883762873091,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,135.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.8617368726945422,-0.5210541734923733,0.6732067676755265,0.39885259012643565,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,0.6125047466604197,-0.12004803764734552,1.154016144361913,-0.0552990427493049,-0.060795226756547104,0.12691879880776763,-0.5480017419587789,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,689.0,689.0,34.0,69.0,,,162.95653703732685,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.8617368726945422,-0.5210541734923733,0.6732067676755265,0.39885259012643565,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,0.6125047466604197,-0.12004803764734552,1.154016144361913,-0.0552990427493049,-0.060795226756547104,0.12691879880776763,-0.5480017419587789,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-60.0,41.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.8617368726945422,-0.5210541734923733,0.6732067676755265,0.39885259012643565,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,0.6125047466604197,-0.12004803764734552,1.154016144361913,-0.0552990427493049,-0.060795226756547104,0.12691879880776763,-0.5480017419587789,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,-20.0,78.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
1.8617368726945422,-0.5210541734923733,0.6732067676755265,0.39885259012643565,0.6670029460729666,-0.31815521608147473,-0.42745181015783823,0.6125047466604197,-0.12004803764734552,1.154016144361913,-0.0552990427493049,-0.060795226756547104,0.12691879880776763,-0.5480017419587789,-0.06578702116103065,-0.4817137434657648,-0.37593164262206175,-0.36314039830408695,-0.18443665462129077,-0.22617656914861312,-0.25629637773132824,2.0792480839609726,-0.10714765849000296,-1.0674932074238355,-0.8286032285599076,,,,,0.0,113.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,3.2325075452621164
0.773454964980368,-0.1652490708327061,0.306734844623237,-0.04720405246881835,0.20691288179616021,-0.2273099737779207,-0.41030597435177923,-0.5390683082482466,-0.12004803764734552,0.2395204807695041,-0.0552990427493049,-0.060795226756547104,-0.4512512265367571,0.6538129403450426,0.12419480473431843,0.7211112901189868,1.188004579013914,0.23203588821642668,2.2564735766217567,4.917266764931398,5.272164720959999,1.462949358580919,-2.6492693276769237,-1.0674932074238355,-0.8286032285599076,429.0,537.0,22.0,75.0,-15.0,70.0,,-10.0,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5420584946210576
